timestamp,mid_price,spread,imbalance,bid_price,bid_volume,ask_price,ask_volume,depth_ratio,price_derivative,order_flow_imbalance,volatility_1s,rolling_spread,rolling_imbalance_std,future_return,label
2025-07-24 22:00:52.302494,118790.845,0.010000000009313226,-0.2588210754374563,118790.84,2.25991,118790.85,3.83824,0.5887879369742546,0.0,-0.24302999999999964,0.0,0.010000000009313226,0.27787981592688765,0.0,0
2025-07-24 22:00:52.396285,118790.845,0.010000000009313226,-0.12584850568100397,118790.84,2.97986,118790.85,3.83786,0.7764377084005908,0.0,0.7203299999999997,0.0,0.010000000009313226,0.2165118959587285,0.0,0
2025-07-24 22:00:52.505957,118790.845,0.010000000009313226,-0.31899545020698905,118790.84,1.98316,118790.85,3.84106,0.516305260447569,0.0,-0.9999,0.0,0.010000000009313226,0.22289790811350715,0.0,0
2025-07-24 22:00:52.604247,118790.845,0.010000000009313226,-0.3203946187664358,118790.84,1.9823,118790.85,3.85138,0.5146984938649279,0.0,-0.011179999999999746,0.0,0.010000000009313226,0.22632014889273727,0.0,0
2025-07-24 22:00:52.700369,118790.845,0.010000000009313226,-0.362742750129608,118790.84,1.9784,118790.85,4.23071,0.4676282544470657,0.0,-0.3832300000000004,0.0,0.010000000009313226,0.22566217536273114,0.0,0
2025-07-24 22:00:52.798807,118790.845,0.010000000009313226,-0.6809392230888871,118790.84,0.83502,118790.85,4.39922,0.18981087788042475,0.0,-1.3118899999999996,0.0,0.010000000009313226,0.2680838281323681,0.0,0
2025-07-24 22:00:52.905622,118790.845,0.010000000009313226,-0.6808775194254622,118790.84,0.83514,118790.85,4.39884,0.18985455487024877,0.0,0.0004999999999998339,0.0,0.010000000009313226,0.2989232029053888,0.0,0
2025-07-24 22:00:53.001762,118790.845,0.010000000009313226,-0.5435295806115593,118790.84,1.30084,118790.85,4.39872,0.2957314182918171,0.0,0.4658199999999999,0.0,0.010000000009313226,0.29720107986834426,0.0,0
2025-07-24 22:00:53.097830,118790.845,0.010000000009313226,-0.35597579225022474,118790.84,2.02079,118790.85,4.25472,0.4749524116857486,0.0,0.86395,0.0,0.010000000009313226,0.1896186694326177,0.0,0
2025-07-24 22:00:53.199930,118790.845,0.010000000009313226,-0.355321403491671,118790.84,2.02382,118790.85,4.25472,0.4756645617891279,0.0,0.0030300000000003102,0.0,0.010000000009313226,0.18004020414322966,0.0,0
2025-07-24 22:00:53.309488,118790.845,0.010000000009313226,-0.35539048402405715,118790.84,2.0235,118790.85,4.25472,0.4755893512171538,0.0,-0.00032000000000032003,0.0,0.010000000009313226,0.17409757066567874,0.0,0
2025-07-24 22:00:53.401587,118790.845,0.010000000009313226,-0.35539048402405715,118790.84,2.0235,118790.85,4.25472,0.4755893512171538,0.0,0.0,0.0,0.010000000009313226,0.14520489311676224,0.0,0
2025-07-24 22:00:53.505422,118790.845,0.010000000009313226,-0.2979898445070754,118790.84,2.30114,118790.85,4.25472,0.5408439237261387,0.0,0.27764000000000033,0.0,0.010000000009313226,0.1471752055733594,0.0,0
2025-07-24 22:00:53.605625,118790.845,0.010000000009313226,-0.3031181485134672,118790.84,2.27534,118790.85,4.25472,0.5347800713607308,0.0,-0.025800000000000267,0.0,0.010000000009313226,0.14870934957461135,0.0,0
2025-07-24 22:00:53.713629,118790.845,0.010000000009313226,-0.11446494087780623,118790.84,2.60779,118790.85,3.28196,0.7945828728616823,0.0,1.3052099999999998,0.0,0.010000000009313226,0.17872127626977713,0.0,0
2025-07-24 22:00:53.801482,118790.845,0.010000000009313226,0.06338924980860747,118790.84,3.72048,118790.85,3.27692,1.135358466072267,0.0,1.11773,0.0,0.010000000009313226,0.20392611800735047,0.0,0
2025-07-24 22:00:53.913555,118790.845,0.010000000009313226,0.06791607762304781,118790.84,3.72149,118790.85,3.24814,1.14572920325811,0.0,0.02979000000000065,0.0,0.010000000009313226,0.19810951064980326,0.0,0
2025-07-24 22:00:53.999667,118790.845,0.010000000009313226,0.06796371881695686,118790.84,3.72109,118790.85,3.24748,1.1458388825061638,0.0,0.00025999999999948287,0.0,0.010000000009313226,0.19346977907184382,0.0,0
2025-07-24 22:00:54.095076,118790.845,0.010000000009313226,0.08796051422934949,118790.84,3.722,118790.85,3.12016,1.1928871619124783,0.0,0.1282300000000003,0.0,0.010000000009313226,0.20283791432616802,0.0,0
2025-07-24 22:00:54.193408,118790.845,0.010000000009313226,0.016557801139180484,118790.84,3.21615,118790.85,3.11138,1.0336728288820944,0.0,-0.49707000000000034,0.0,0.010000000009313226,0.1948307188616271,0.0,0
2025-07-24 22:00:54.305673,118790.845,0.010000000009313226,0.012579317310327614,118790.84,3.2162,118790.85,3.13629,1.0254788219588042,0.0,-0.024859999999999438,0.0,0.010000000009313226,0.17781415519671745,0.0,0
2025-07-24 22:00:54.399695,118790.845,0.010000000009313226,0.15387441383802386,118790.84,3.2162,118790.85,2.35841,1.3637148062827047,0.0,0.7778799999999997,0.0,0.010000000009313226,0.16085143449671485,0.0,0
2025-07-24 22:00:54.501152,118790.845,0.010000000009313226,0.1538537154661471,118790.84,3.2162,118790.85,2.35851,1.3636569852758795,0.0,-9.999999999976694e-05,0.0,0.010000000009313226,0.13722881798731856,0.0,0
2025-07-24 22:00:54.604253,118790.845,0.010000000009313226,0.10065431120052994,118790.84,3.2162,118790.85,2.62796,1.2238385577259328,0.0,-0.26944999999999997,0.0,0.010000000009313226,0.0780003176085081,0.0,0
2025-07-24 22:00:54.708158,118790.845,0.010000000009313226,0.059963968320881904,118790.84,2.96323,118790.85,2.62796,1.1275776162583844,0.0,-0.25297000000000036,0.0,0.010000000009313226,0.04820916876852137,0.0,0
2025-07-24 22:00:54.810492,118790.845,0.010000000009313226,-0.3197528338063991,118790.84,2.24237,118790.85,4.35044,0.5154351018666844,0.0,-2.4433399999999996,0.0,0.010000000009313226,0.13523326727002719,0.0,0
2025-07-24 22:00:55.013792,118790.845,0.010000000009313226,-0.4843153546977759,118790.84,1.54011,118790.85,4.43296,0.34742241134086227,0.0,-0.7847799999999998,0.0,0.010000000009313226,0.21301986580793972,0.0,0
2025-07-24 22:00:55.100214,118790.845,0.010000000009313226,-0.3204091153118916,118790.84,2.26019,118790.85,4.39143,0.5146818884322674,0.0,0.7616099999999999,0.0,0.010000000009313226,0.23085692390482956,0.0,0
2025-07-24 22:00:55.204856,118790.845,0.010000000009313226,-0.32041308551129266,118790.84,2.26017,118790.85,4.39143,0.5146773341081757,0.0,-2.0000000000131024e-05,0.0,0.010000000009313226,0.23895129134012888,0.0,0
2025-07-24 22:00:55.301419,118790.845,0.010000000009313226,-0.3204031600575556,118790.84,2.26022,118790.85,4.39143,0.5146887199184047,0.0,4.999999999988347e-05,0.0,0.010000000009313226,0.24518958800192264,0.0,0
2025-07-24 22:00:55.396753,118790.845,0.010000000009313226,-0.3204031600575556,118790.84,2.26022,118790.85,4.39143,0.5146887199184047,0.0,0.0,0.0,0.010000000009313226,0.24651779818121575,0.0,0
2025-07-24 22:00:55.502671,118790.845,0.010000000009313226,-0.3204031600575556,118790.84,2.26022,118790.85,4.39143,0.5146887199184047,0.0,0.0,0.0,0.010000000009313226,0.2236096688598989,0.0,0
2025-07-24 22:00:55.598130,118790.845,0.010000000009313226,-0.3204031600575556,118790.84,2.26022,118790.85,4.39143,0.5146887199184047,0.0,0.0,0.0,0.010000000009313226,0.18502643558204454,0.0,0
2025-07-24 22:00:55.704109,118790.845,0.010000000009313226,-0.26294125454341777,118790.84,2.56286,118790.85,4.39143,0.5836047520728437,0.0,0.30264000000000024,0.0,0.010000000009313226,0.13634548142611896,0.0,0
2025-07-24 22:00:55.796216,118790.845,0.010000000009313226,-0.06748559071398275,118790.84,2.98641,118790.85,3.41866,0.8735613153804953,0.0,1.3963199999999993,0.0,0.010000000009313226,0.10109011728034886,16.52499999999418,1
2025-07-24 22:00:55.908147,118790.845,0.010000000009313226,-0.026058593737671602,118790.84,3.24023,118790.85,3.41362,0.9492061362406664,0.0,0.2588600000000003,0.0,0.010000000009313226,0.13389257324297768,17.169999999998254,1
2025-07-24 22:00:56.005387,118790.845,0.010000000009313226,-0.002466710796975412,118790.84,3.3929,118790.85,3.40968,0.9950784252251164,0.0,0.15661000000000014,0.0,0.010000000009313226,0.13738193699238838,17.169999999998254,1
2025-07-24 22:00:56.096817,118790.845,0.010000000009313226,-0.002466710796975412,118790.84,3.3929,118790.85,3.40968,0.9950784252251164,0.0,0.0,0.0,0.010000000009313226,0.1498775236407122,17.169999999998254,1
2025-07-24 22:00:56.192539,118790.845,0.010000000009313226,0.03347576964577254,118790.84,3.64587,118790.85,3.40968,1.0692701164713063,0.0,0.2529699999999999,0.0,0.010000000009313226,0.15883955210081677,17.169999999998254,1
2025-07-24 22:00:56.304184,118790.845,0.010000000009313226,-0.002466710796975412,118790.84,3.3929,118790.85,3.40968,0.9950784252251164,0.0,-0.2529699999999999,0.0,0.010000000009313226,0.15515471050463753,17.169999999998254,1
2025-07-24 22:00:56.402386,118790.845,0.010000000009313226,-0.1802243301274953,118790.84,2.87051,118790.85,4.13265,0.6945928896487993,0.0,-1.2453600000000002,0.0,0.010000000009313226,0.14170627188178628,17.169999999998254,1
2025-07-24 22:00:56.499367,118790.845,0.010000000009313226,-0.2094077244755374,118790.84,2.87051,118790.85,4.39116,0.6537018342073998,0.0,-0.25851000000000024,0.0,0.010000000009313226,0.12747476688949577,17.169999999998254,1
2025-07-24 22:00:56.594902,118790.845,0.010000000009313226,-0.2094160518705121,118790.84,2.87046,118790.85,4.39116,0.6536904476970896,0.0,-4.999999999988347e-05,0.0,0.010000000009313226,0.11020618375933372,17.169999999998254,1
2025-07-24 22:00:56.706630,118790.845,0.010000000009313226,-0.20939960287635748,118790.84,2.87016,118790.85,4.39055,0.6537129394465523,0.0,0.00030999999999981043,0.0,0.010000000009313226,0.10202667856927622,17.169999999998254,1
2025-07-24 22:00:56.818752,118807.37,1.3000000000029104,0.9894761663883892,118806.72,0.78463,118808.02,0.00415,189.02192242833053,16.52499999999418,2.30087,5.225663833426918,0.13900000000867294,0.35615835252761907,0.6450000000040745,0
2025-07-24 22:00:56.914799,118808.015,0.010000000009313226,0.986938596111029,118808.01,7.81615,118808.02,0.05138,152.1214067456842,0.6450000000040745,6.9842900000000006,7.105156363125795,0.13900000000867294,0.4685333669535004,0.0,0
2025-07-24 22:00:56.995044,118808.015,0.010000000009313226,0.12164857010021572,118808.01,5.18334,118808.02,4.05902,1.2769926541400007,0.0,-6.64045,8.191924224507144,0.13900000000867294,0.46658614595860576,0.0,0
2025-07-24 22:00:57.104409,118808.015,0.010000000009313226,0.3499413393407469,118808.01,5.63639,118808.02,2.71418,2.0766448516145384,0.0,1.7978899999999998,8.785254075253494,0.13900000000867294,0.46862108612559916,0.0,0
2025-07-24 22:00:57.199992,118808.015,0.010000000009313226,0.5215256762027065,118808.01,5.73689,118808.02,1.80408,3.1799514545078633,0.0,1.0106000000000002,8.983454065365974,0.13900000000867294,0.4784740461761967,0.0,0
2025-07-24 22:00:57.298435,118808.015,0.010000000009313226,0.5616468636200634,118808.01,6.42549,118808.02,1.80363,3.5625302514760504,0.0,0.6890499999999999,8.813222783604834,0.13900000000867294,0.4831050620331902,0.0,0
2025-07-24 22:00:57.393325,118808.015,0.010000000009313226,0.547733244604929,118808.01,6.17267,118808.02,1.80373,3.4221677179135916,0.0,-0.2529199999999998,8.251789856358055,0.13900000000867294,0.46171743049757025,0.0,0
2025-07-24 22:00:57.505490,118808.015,0.010000000009313226,0.5429292061378518,118808.01,6.17272,118808.02,1.82858,3.375688580380087,0.0,-0.024800000000000155,7.208319287089552,0.13900000000867294,0.42081276489577923,0.0,0
2025-07-24 22:00:57.601307,118808.015,0.010000000009313226,0.5747158554001298,118808.01,6.67826,118808.02,1.8036,3.702736913541299,0.0,0.5305199999999999,5.410766042516706,0.13900000000867294,0.35894325587737747,0.0,0
2025-07-24 22:00:57.694498,118808.015,0.010000000009313226,0.5522513349728314,118808.01,6.25288,118808.02,1.80365,3.466790415662454,0.0,-0.42542999999999953,0.20396690955359253,0.13900000000867294,0.2588414531166854,0.0,0
2025-07-24 22:00:57.807182,118808.015,0.010000000009313226,0.5744983846560431,118808.01,6.67411,118808.02,1.80365,3.7003333793511053,0.0,0.42122999999999955,0.0,0.010000000009313226,0.21444506106477693,0.0,0
2025-07-24 22:00:57.903856,118808.015,0.010000000009313226,0.5422521283300877,118808.01,6.92846,118808.02,2.0564,3.3692164125576674,0.0,0.00160000000000049,0.0,0.010000000009313226,0.14471099648645544,0.0,0
2025-07-24 22:00:57.999044,118808.015,0.010000000009313226,0.51380985439872,118808.01,6.42277,118808.02,2.0628,3.11361590381234,0.0,-0.5120900000000006,0.0,0.010000000009313226,0.06568283102708246,0.0,0
2025-07-24 22:00:58.110202,118808.015,0.010000000009313226,0.5947529779838011,118808.01,7.09697,118808.02,1.80343,3.9352600681700602,0.0,0.93357,0.0,0.010000000009313226,0.024770203522440783,0.0,0
2025-07-24 22:00:58.201331,118808.015,0.010000000009313226,0.5695444095841938,118808.01,6.57574,118808.02,1.80343,3.646238752688625,0.0,-0.5212300000000001,0.0,0.010000000009313226,0.022636933681833324,0.0,0
2025-07-24 22:00:58.297235,118808.015,0.010000000009313226,0.6015936206572225,118808.01,7.24979,118808.02,1.80343,4.019998547213617,0.0,0.6740500000000003,0.0,0.010000000009313226,0.02663804749104709,0.0,0
2025-07-24 22:00:58.405855,118808.015,0.010000000009313226,0.5968100600381565,118808.01,7.14238,118808.02,1.80343,3.9604398504849923,0.0,-0.10740999999999978,0.0,0.010000000009313226,0.028307269828336194,0.0,0
2025-07-24 22:00:58.501975,118808.015,0.010000000009313226,0.6015940607281534,118808.01,7.2498,118808.02,1.80343,4.020004092199812,0.0,0.1074199999999994,0.0,0.010000000009313226,0.028992685067102432,0.0,0
2025-07-24 22:00:58.598191,118808.015,0.010000000009313226,0.6018240748852373,118808.01,7.2498,118808.02,1.80213,4.022903995325534,0.0,0.0013000000000000789,0.0,0.010000000009313226,0.0304848125100416,0.0,0
2025-07-24 22:00:58.706436,118808.015,0.010000000009313226,0.6018240748852373,118808.01,7.2498,118808.02,1.80213,4.022903995325534,0.0,0.0,0.0,0.010000000009313226,0.03042440048542195,0.0,0
2025-07-24 22:00:58.805525,118808.015,0.010000000009313226,0.6018333121412934,118808.01,7.25001,118808.02,1.80213,4.023020524035156,0.0,0.00021000000000004349,0.0,0.010000000009313226,0.03111034799350643,0.0,0
2025-07-24 22:00:58.900517,118808.015,0.010000000009313226,0.6373354805731718,118808.01,7.1383,118808.02,1.58111,4.514736789510667,0.0,0.10931000000000046,0.0,0.010000000009313226,0.031933422512818846,0.0,0
2025-07-24 22:00:59.006555,118808.015,0.010000000009313226,0.659839851554208,118808.01,7.24916,118808.02,1.48561,4.879581532446919,0.0,0.20635999999999965,0.0,0.010000000009313226,0.024736019792732735,0.0,0
2025-07-24 22:00:59.103031,118808.015,0.010000000009313226,0.659839851554208,118808.01,7.24916,118808.02,1.48561,4.879581532446919,0.0,0.0,0.0,0.010000000009313226,0.029372973763939644,0.0,0
2025-07-24 22:00:59.206473,118808.015,0.010000000009313226,0.9993427742691586,118808.01,8.03265,118808.02,0.00264,3041.5183642559637,0.0,2.2664600000000004,0.0,0.010000000009313226,0.12314822932080083,0.0,0
